edad,trabajo,estado_civil,educacion,incumplimiento,balance,prestamo_vivienda,prestamo_personal,contacto,ultimo_dia_contacto,ultimo_mes_contacto,ultimo_contacto_duracion,campana,pdias,previo,presultado,y
55,administracion,casado,superior,no,979,no,si,celular,8,jul,123,1,-1,0,desconocido,no
51,admin.,casado,secundaria,no,2662,no,no,telefono,28,ene,148,2,-1,0,desconocido,no
34,administracion,soltero,superior,no,84,no,no,celular,5,feb,231,1,-1,0,desconocido,no
58,retirado,divorciado,unknown,no,5920,si,no,celular,23,jul,255,1,-1,0,desconocido,no
39,administracion,soltero,superior,no,816,si,no,celular,27,ago,37,3,-1,0,desconocido,no
27,desempleado,soltero,secundaria,no,3276,no,no,celular,5,ago,106,1,110,2,otro,no
55,administracion,divorciado,unknown,no,2,si,no,desconocido,19,may,95,1,-1,0,desconocido,no
35,tecnico,soltero,secundaria,no,-51,no,no,desconocido,2,jul,134,2,-1,0,desconocido,no
37,tecnico,soltero,superior,no,3315,si,no,celular,9,abr,820,2,-1,0,desconocido,no
52,tecnico,casado,secundaria,no,196,si,si,celular,24,feb,116,1,273,3,fracaso,no
41,collar azul,casado,secundaria,no,552,si,no,celular,12,may,463,1,-1,0,desconocido,no
52,admin.,casado,secundaria,no,2347,no,si,celular,12,ago,603,3,-1,0,desconocido,no
34,collar azul,soltero,secundaria,no,3723,si,no,desconocido,27,may,47,5,-1,0,desconocido,no
53,administracion,divorciado,primaria,no,255,no,no,celular,19,nov,126,1,-1,0,desconocido,no
33,administracion,soltero,superior,no,3143,no,no,celular,29,jun,421,2,-1,0,desconocido,si
47,independiente,casado,secundaria,no,0,no,no,desconocido,26,jun,174,8,-1,0,desconocido,no
35,collar azul,casado,secundaria,no,6411,si,si,celular,30,ene,144,1,266,2,fracaso,no
33,administracion,soltero,superior,no,1909,no,no,celular,8,ago,191,2,-1,0,desconocido,no
55,collar azul,casado,primaria,no,3873,no,no,telefono,21,abr,222,1,-1,0,desconocido,no
58,independiente,casado,primaria,no,1013,si,no,celular,11,ago,206,1,461,1,fracaso,si
44,admin.,casado,secundaria,no,262,si,no,celular,9,jul,74,1,-1,0,desconocido,no
25,servicios,soltero,secundaria,no,3217,si,no,desconocido,28,may,24,1,-1,0,desconocido,no
37,tecnico,soltero,secundaria,no,5436,si,no,celular,6,may,7,11,351,1,fracaso,no
41,collar azul,casado,primaria,no,2067,si,no,celular,15,may,493,7,-1,0,desconocido,no
34,collar azul,soltero,secundaria,no,215,no,no,celular,3,mar,350,3,-1,0,desconocido,si
36,servicios,divorciado,secundaria,no,1594,no,no,desconocido,6,jun,250,3,-1,0,desconocido,no
44,independiente,casado,superior,no,134,no,no,celular,28,ago,86,4,-1,0,desconocido,no
34,emprendedor,divorciado,superior,no,262,no,no,celular,20,nov,371,1,-1,0,desconocido,no
56,collar azul,divorciado,primaria,no,3021,no,no,desconocido,9,jun,419,2,-1,0,desconocido,no
43,administracion,divorciado,superior,no,388,si,no,desconocido,8,may,2087,2,-1,0,desconocido,si
28,collar azul,soltero,secundaria,no,3412,si,no,celular,15,may,22,4,-1,0,desconocido,no
54,collar azul,casado,secundaria,no,1291,si,no,desconocido,5,may,266,1,-1,0,desconocido,no
37,tecnico,divorciado,secundaria,no,79,no,no,celular,21,jul,191,1,-1,0,desconocido,no
59,independiente,casado,superior,no,2013,no,no,celular,19,feb,222,4,94,2,exito,si
58,collar azul,divorciado,secundaria,no,543,no,si,telefono,17,jul,264,3,-1,0,desconocido,no
56,administracion,divorciado,superior,no,1016,si,no,desconocido,9,jun,184,5,-1,0,desconocido,no
32,collar azul,soltero,secundaria,no,604,no,si,celular,28,may,95,3,-1,0,desconocido,no
42,administracion,soltero,superior,no,525,no,no,celular,13,ago,127,2,-1,0,desconocido,no
52,retirado,divorciado,primaria,no,353,no,no,celular,31,jul,395,4,-1,0,desconocido,no
46,administracion,casado,superior,no,964,si,no,celular,8,abr,174,1,-1,0,desconocido,no
37,admin.,casado,superior,no,3913,si,no,celular,27,abr,124,1,-1,0,desconocido,si
39,collar azul,casado,primaria,no,879,si,no,desconocido,26,may,102,2,-1,0,desconocido,no
31,admin.,casado,secundaria,no,314,si,no,celular,17,abr,279,1,-1,0,desconocido,no
59,empleado domestico,casado,primaria,no,0,no,no,celular,27,ago,76,11,-1,0,desconocido,no
38,collar azul,casado,secundaria,no,1370,si,no,celular,11,may,472,2,-1,0,desconocido,no
58,administracion,casado,secundaria,no,37,no,no,celular,18,ago,84,11,-1,0,desconocido,no
34,administracion,soltero,superior,no,673,si,si,celular,20,nov,271,1,184,1,fracaso,no
40,servicios,casado,secundaria,no,-342,si,no,desconocido,26,may,754,1,-1,0,desconocido,no
20,estudiante,soltero,secundaria,no,291,no,no,telefono,11,may,172,5,371,5,fracaso,no
34,tecnico,casado,secundaria,no,209,si,si,celular,8,abr,375,2,-1,0,desconocido,no
31,tecnico,soltero,superior,no,438,si,no,celular,12,ago,130,2,-1,0,desconocido,no
39,admin.,soltero,secundaria,no,1242,si,no,desconocido,12,may,303,3,-1,0,desconocido,no
34,emprendedor,casado,superior,no,355,si,no,desconocido,16,may,261,1,-1,0,desconocido,no
24,collar azul,casado,secundaria,no,204,si,si,celular,17,abr,229,3,-1,0,desconocido,no
41,administracion,casado,superior,no,10758,si,no,celular,1,jun,288,1,-1,0,desconocido,no
40,administracion,casado,superior,no,5,si,no,celular,18,nov,219,3,-1,0,desconocido,no
45,tecnico,soltero,secundaria,no,410,si,no,desconocido,30,may,891,4,-1,0,desconocido,si
36,administracion,casado,superior,no,605,si,no,desconocido,26,may,204,1,-1,0,desconocido,no
53,administracion,casado,superior,no,4,no,no,desconocido,20,jun,19,6,-1,0,desconocido,no
23,estudiante,soltero,secundaria,no,8494,no,no,celular,25,ago,158,2,-1,0,desconocido,no
42,emprendedor,casado,primaria,no,198,si,no,desconocido,8,may,314,1,-1,0,desconocido,no
48,collar azul,casado,secundaria,no,841,si,no,desconocido,19,may,215,1,-1,0,desconocido,no
34,administracion,casado,superior,no,8,no,no,celular,25,ago,169,4,-1,0,desconocido,no
36,admin.,casado,secundaria,no,470,si,no,celular,31,jul,101,4,-1,0,desconocido,no
43,retirado,casado,secundaria,no,520,si,no,desconocido,20,may,15,13,-1,0,desconocido,no
36,collar azul,casado,secundaria,no,439,si,no,desconocido,21,may,260,5,-1,0,desconocido,no
49,collar azul,casado,secundaria,no,-454,si,no,celular,14,may,558,1,-1,0,desconocido,si
55,retirado,casado,secundaria,no,466,no,no,desconocido,17,jun,287,4,-1,0,desconocido,no
53,retirado,casado,secundaria,no,665,si,no,celular,22,abr,371,2,-1,0,desconocido,si
42,tecnico,casado,secundaria,no,994,si,no,celular,11,ago,149,1,78,5,fracaso,si
45,admin.,casado,secundaria,no,5346,si,si,desconocido,21,oct,187,1,-1,0,desconocido,si
31,collar azul,casado,secundaria,no,1243,si,no,desconocido,21,may,32,1,-1,0,desconocido,no
32,admin.,casado,superior,no,0,si,no,desconocido,5,may,138,1,-1,0,desconocido,no
36,collar azul,casado,secundaria,no,2357,si,no,desconocido,17,jun,228,2,-1,0,desconocido,no
56,retirado,casado,secundaria,no,1044,no,no,telefono,3,jul,353,2,-1,0,desconocido,si
46,admin.,casado,secundaria,no,1069,si,no,desconocido,8,may,45,2,-1,0,desconocido,no
41,empleado domestico,soltero,secundaria,no,231,no,no,celular,9,jul,76,2,-1,0,desconocido,no
31,admin.,casado,secundaria,no,0,si,si,desconocido,6,may,144,2,-1,0,desconocido,no
32,tecnico,casado,secundaria,no,266,si,no,celular,19,ago,168,2,-1,0,desconocido,no
38,administracion,casado,superior,no,-70,si,no,celular,30,ene,140,1,2,3,otro,no
49,retirado,soltero,primaria,no,25824,no,no,desconocido,17,jun,94,1,-1,0,desconocido,no
46,administracion,soltero,primaria,no,538,no,no,desconocido,17,jun,118,3,-1,0,desconocido,no
29,tecnico,soltero,secundaria,no,534,si,no,celular,18,may,382,1,-1,0,desconocido,no
36,admin.,casado,unknown,no,2323,no,no,celular,19,nov,111,1,-1,0,desconocido,no
38,admin.,casado,secundaria,no,1852,si,no,celular,15,may,298,2,-1,0,desconocido,no
53,tecnico,casado,secundaria,no,2647,si,no,desconocido,30,may,121,1,-1,0,desconocido,no
43,administracion,casado,superior,no,2767,si,no,desconocido,15,may,317,7,-1,0,desconocido,no
41,administracion,casado,superior,no,176,si,si,desconocido,5,may,42,1,-1,0,desconocido,no
42,administracion,soltero,secundaria,no,9720,no,no,celular,5,ago,81,2,-1,0,desconocido,no
55,collar azul,divorciado,secundaria,no,1613,si,no,celular,3,abr,296,1,270,3,fracaso,si
39,admin.,divorciado,secundaria,no,2903,si,si,telefono,25,jul,259,2,-1,0,desconocido,no
30,admin.,soltero,secundaria,no,81,si,no,celular,6,ago,121,6,112,3,otro,no
41,collar azul,casado,secundaria,no,780,si,no,celular,15,may,432,3,-1,0,desconocido,no
44,desempleado,casado,superior,no,178,no,no,celular,8,ago,126,2,-1,0,desconocido,no
58,administracion,casado,superior,no,299,no,no,celular,16,jul,120,4,-1,0,desconocido,no
35,retirado,casado,primaria,no,285,si,no,celular,29,ene,136,1,-1,0,desconocido,no
27,collar azul,casado,secundaria,no,872,si,no,celular,17,abr,1130,3,-1,0,desconocido,no
34,servicios,casado,secundaria,no,1337,no,no,celular,17,dic,330,2,127,3,exito,si
25,servicios,casado,secundaria,no,72,si,no,celular,23,jul,305,2,-1,0,desconocido,no
36,collar azul,casado,secundaria,no,0,no,no,desconocido,20,jun,332,3,-1,0,desconocido,no
38,collar azul,casado,secundaria,no,-388,si,no,desconocido,9,may,412,1,-1,0,desconocido,no
30,admin.,casado,secundaria,no,11,si,no,celular,11,may,157,1,-1,0,desconocido,no
47,collar azul,divorciado,secundaria,si,-535,si,no,celular,30,jul,71,2,-1,0,desconocido,no
41,servicios,divorciado,secundaria,no,787,si,no,celular,8,may,297,2,-1,0,desconocido,no
36,administracion,soltero,superior,no,3343,no,no,celular,18,nov,307,1,-1,0,desconocido,no
63,emprendedor,casado,secundaria,no,3904,no,no,telefono,4,ago,250,2,187,2,exito,si
23,administracion,soltero,superior,no,736,si,no,celular,30,abr,119,1,-1,0,desconocido,no
32,administracion,casado,superior,no,1390,no,no,celular,7,ago,116,2,-1,0,desconocido,no
57,retirado,casado,primaria,no,808,no,no,telefono,7,jul,274,1,-1,0,desconocido,no
48,administracion,casado,superior,no,1147,no,no,celular,5,ago,389,1,64,2,exito,si
49,servicios,casado,secundaria,no,1122,no,no,celular,4,ago,143,1,-1,0,desconocido,no
50,tecnico,casado,secundaria,no,-568,si,si,desconocido,28,may,860,2,-1,0,desconocido,no
33,collar azul,casado,primaria,no,1165,si,no,desconocido,21,may,420,2,-1,0,desconocido,no
53,servicios,divorciado,secundaria,no,-905,si,no,desconocido,28,may,213,1,-1,0,desconocido,no
30,desempleado,casado,superior,no,0,si,no,celular,18,nov,756,1,-1,0,desconocido,no
38,tecnico,casado,secundaria,no,740,no,no,celular,7,ago,259,3,-1,0,desconocido,no
44,administracion,casado,secundaria,no,8262,si,no,celular,23,jul,201,16,-1,0,desconocido,no
39,admin.,soltero,secundaria,no,14,si,si,desconocido,13,may,19,9,-1,0,desconocido,no
45,tecnico,soltero,unknown,no,7108,si,si,celular,18,nov,53,1,172,3,fracaso,no
36,collar azul,casado,secundaria,no,1049,si,no,celular,14,may,224,4,-1,0,desconocido,si
38,collar azul,casado,secundaria,no,0,si,no,celular,13,may,57,5,349,1,otro,no
36,empleado domestico,casado,secundaria,no,419,si,no,desconocido,30,may,251,1,-1,0,desconocido,no
30,administracion,soltero,superior,no,726,si,no,celular,16,abr,39,1,342,3,fracaso,no
28,tecnico,divorciado,superior,no,594,si,si,desconocido,18,jun,54,3,-1,0,desconocido,no
26,desempleado,casado,superior,no,454,si,si,desconocido,23,may,28,18,-1,0,desconocido,no
54,desconocido,casado,secundaria,no,2206,no,no,celular,12,nov,104,1,99,2,otro,si
38,admin.,casado,superior,no,1988,no,no,celular,27,mar,164,2,130,2,fracaso,si
32,tecnico,soltero,superior,no,0,no,no,celular,7,ago,268,2,-1,0,desconocido,no
50,admin.,divorciado,secundaria,no,202,no,si,celular,17,nov,148,1,-1,0,desconocido,no
43,collar azul,casado,secundaria,no,667,si,no,desconocido,7,may,228,3,-1,0,desconocido,no
48,admin.,casado,secundaria,no,112,no,no,celular,18,ago,139,5,-1,0,desconocido,no
57,empleado domestico,casado,primaria,no,50,no,no,celular,18,ago,89,3,-1,0,desconocido,no
64,empleado domestico,casado,primaria,no,768,no,no,celular,15,jul,250,2,182,1,exito,no
26,servicios,divorciado,secundaria,no,74,si,no,desconocido,23,may,106,6,-1,0,desconocido,no
33,collar azul,casado,secundaria,no,661,si,no,celular,18,jul,968,1,-1,0,desconocido,si
50,independiente,casado,secundaria,no,3025,no,si,celular,6,ago,168,3,-1,0,desconocido,no
47,independiente,casado,superior,no,751,no,no,celular,24,jul,408,14,-1,0,desconocido,no
39,administracion,soltero,superior,no,416,no,no,celular,23,oct,56,4,-1,0,desconocido,no
52,servicios,casado,primaria,no,14,no,si,celular,28,jul,55,5,-1,0,desconocido,no
31,collar azul,soltero,primaria,no,-502,si,no,desconocido,29,may,76,4,-1,0,desconocido,no
50,collar azul,casado,primaria,no,0,no,no,celular,11,ago,72,5,-1,0,desconocido,no
47,tecnico,casado,secundaria,no,599,si,no,celular,13,ago,99,3,-1,0,desconocido,no
30,administracion,soltero,superior,no,-218,si,no,celular,27,ago,13,15,-1,0,desconocido,no
32,tecnico,soltero,superior,no,1012,no,no,celular,14,abr,178,1,-1,0,desconocido,no
36,tecnico,casado,secundaria,no,300,no,no,desconocido,9,jun,287,1,-1,0,desconocido,no
46,tecnico,casado,superior,no,217,si,no,celular,14,may,141,1,346,2,otro,no
45,administracion,divorciado,superior,no,2096,no,no,celular,21,nov,127,1,100,2,fracaso,no
37,tecnico,soltero,secundaria,no,0,no,no,celular,4,ago,69,2,-1,0,desconocido,no
58,empleado domestico,casado,primaria,no,5278,si,no,desconocido,4,jun,763,4,-1,0,desconocido,no
59,administracion,casado,superior,no,1831,no,no,celular,17,feb,122,1,92,1,fracaso,no
28,administracion,casado,superior,no,1480,si,no,celular,18,may,143,1,-1,0,desconocido,no
48,administracion,casado,superior,no,7289,si,no,celular,2,feb,316,3,-1,0,desconocido,no
55,collar azul,casado,unknown,no,1665,no,no,telefono,30,jul,89,2,-1,0,desconocido,no
37,collar azul,soltero,primaria,no,851,si,no,celular,15,may,151,1,352,1,fracaso,no
41,administracion,casado,superior,no,2885,no,no,celular,19,nov,40,1,-1,0,desconocido,no
35,collar azul,casado,secundaria,no,137,no,si,desconocido,4,oct,5,1,808,12,fracaso,no
34,collar azul,soltero,secundaria,no,1239,si,no,celular,18,jul,90,1,-1,0,desconocido,no
43,administracion,soltero,superior,no,146,no,no,celular,21,nov,50,1,113,5,otro,no
59,tecnico,casado,secundaria,no,1,no,no,celular,15,abr,159,2,378,3,fracaso,si
50,collar azul,divorciado,primaria,no,-10,no,si,celular,10,jul,369,6,-1,0,desconocido,no
37,tecnico,casado,secundaria,no,480,no,no,celular,22,oct,344,2,182,8,otro,si
35,tecnico,casado,secundaria,no,2789,si,no,celular,4,sep,256,2,94,1,fracaso,no
50,tecnico,soltero,secundaria,no,3897,no,no,celular,26,oct,298,1,-1,0,desconocido,no
36,tecnico,divorciado,secundaria,no,487,no,si,celular,11,ago,268,3,-1,0,desconocido,no
41,admin.,casado,secundaria,no,5110,si,no,celular,13,abr,231,1,-1,0,desconocido,no
28,administracion,casado,superior,no,318,si,no,desconocido,27,may,4,4,-1,0,desconocido,no
42,tecnico,soltero,superior,no,-411,si,no,celular,12,may,78,5,292,3,fracaso,no
60,retirado,casado,secundaria,no,4820,no,no,desconocido,5,jun,419,1,-1,0,desconocido,no
28,administracion,soltero,superior,no,4937,si,no,telefono,13,may,421,3,-1,0,desconocido,no
48,emprendedor,casado,secundaria,no,725,no,si,celular,10,jul,105,1,-1,0,desconocido,no
51,emprendedor,casado,superior,no,5403,no,no,desconocido,6,jun,42,1,-1,0,desconocido,no
32,tecnico,casado,superior,no,4089,no,no,celular,26,may,114,7,287,3,fracaso,no
35,tecnico,casado,superior,no,188,no,no,celular,26,ago,286,2,-1,0,desconocido,no
37,tecnico,casado,unknown,no,189,no,no,celular,1,oct,238,1,107,2,exito,si
38,collar azul,divorciado,secundaria,no,2998,si,no,desconocido,11,jun,91,1,-1,0,desconocido,no
77,retirado,casado,secundaria,no,610,no,no,celular,13,ago,766,3,-1,0,desconocido,no
32,administracion,soltero,unknown,no,787,no,no,celular,28,ene,92,1,-1,0,desconocido,no
43,tecnico,divorciado,secundaria,no,167,no,no,celular,4,ago,211,3,-1,0,desconocido,no
36,administracion,soltero,superior,no,243,si,no,celular,7,may,160,2,360,3,fracaso,no
29,administracion,casado,superior,no,877,no,no,celular,3,feb,166,3,-1,0,desconocido,no
32,admin.,soltero,secundaria,no,2817,si,no,celular,21,nov,195,1,-1,0,desconocido,no
41,administracion,divorciado,superior,no,4567,si,si,celular,16,jul,106,1,-1,0,desconocido,no
26,servicios,soltero,secundaria,no,127,si,si,celular,23,jul,85,3,-1,0,desconocido,no
34,collar azul,casado,primaria,no,176,no,no,celular,24,jul,78,1,-1,0,desconocido,no
57,retirado,casado,superior,no,0,si,si,desconocido,28,may,648,1,-1,0,desconocido,si
36,servicios,soltero,secundaria,no,1482,si,no,celular,18,nov,177,2,174,1,otro,no
42,collar azul,casado,secundaria,no,3052,si,no,desconocido,27,may,32,1,-1,0,desconocido,no
35,tecnico,divorciado,secundaria,no,56,no,no,celular,29,ago,24,12,-1,0,desconocido,no
52,emprendedor,divorciado,primaria,no,278,si,no,desconocido,7,may,688,2,-1,0,desconocido,no
36,administracion,soltero,superior,no,3875,si,no,desconocido,27,may,21,5,-1,0,desconocido,no
46,tecnico,casado,secundaria,no,-337,si,no,desconocido,27,may,112,1,-1,0,desconocido,no
60,administracion,divorciado,superior,no,366,no,no,celular,3,jun,593,1,-1,0,desconocido,si
57,empleado domestico,casado,primaria,no,501,si,si,celular,7,ago,59,2,-1,0,desconocido,no
48,administracion,casado,superior,no,998,si,no,celular,29,ene,121,3,-1,0,desconocido,no
59,independiente,casado,primaria,no,0,si,no,telefono,28,jul,97,2,-1,0,desconocido,no
39,administracion,casado,superior,no,246,no,no,celular,11,ago,86,2,-1,0,desconocido,no
44,collar azul,casado,secundaria,no,-182,si,si,celular,14,may,10,10,-1,0,desconocido,no
27,administracion,soltero,superior,no,446,no,no,celular,23,jun,205,3,-1,0,desconocido,no
59,retirado,casado,secundaria,no,1173,no,no,desconocido,9,jun,77,2,-1,0,desconocido,no
36,tecnico,divorciado,secundaria,no,5957,si,no,celular,18,nov,138,2,-1,0,desconocido,no
44,admin.,casado,secundaria,no,205,no,no,celular,3,nov,289,1,-1,0,desconocido,si
50,admin.,casado,secundaria,no,0,no,no,celular,4,ago,86,4,-1,0,desconocido,no
41,administracion,divorciado,superior,no,369,si,no,telefono,22,ago,9,3,-1,0,desconocido,no
47,admin.,casado,secundaria,no,1934,no,si,celular,14,may,225,1,364,1,fracaso,no
32,tecnico,soltero,superior,no,259,no,no,celular,22,jul,407,4,-1,0,desconocido,no
38,collar azul,casado,secundaria,no,284,si,si,desconocido,3,jun,1030,6,-1,0,desconocido,no
55,collar azul,casado,unknown,no,23,no,no,celular,13,ago,123,2,-1,0,desconocido,no
38,administracion,soltero,superior,no,1373,no,no,celular,22,oct,119,4,-1,0,desconocido,no
31,administracion,soltero,superior,no,62,si,no,celular,18,may,175,1,293,5,fracaso,no
38,collar azul,divorciado,secundaria,no,157,no,no,desconocido,9,jun,299,5,-1,0,desconocido,no
29,desempleado,soltero,superior,no,991,no,no,celular,5,feb,563,1,-1,0,desconocido,no
55,servicios,casado,secundaria,no,186,si,si,desconocido,9,may,241,1,-1,0,desconocido,no
35,desempleado,casado,secundaria,no,977,si,no,celular,4,may,52,4,91,1,otro,no
40,independiente,soltero,superior,no,2893,no,no,celular,2,jun,76,3,-1,0,desconocido,no
34,collar azul,casado,secundaria,no,1897,si,si,celular,19,nov,441,1,-1,0,desconocido,no
32,tecnico,soltero,superior,no,5514,no,no,celular,22,abr,319,1,182,1,exito,si
33,collar azul,casado,secundaria,no,889,si,no,desconocido,18,sep,13,1,373,6,exito,no
33,administracion,casado,superior,no,273,si,no,desconocido,16,may,803,1,-1,0,desconocido,si
37,admin.,casado,secundaria,no,1193,no,no,celular,12,may,396,2,-1,0,desconocido,no
58,administracion,casado,superior,no,2729,no,no,desconocido,18,jun,188,1,-1,0,desconocido,no
